subject_id,year_in_study,record_date,aerobic_duration,aerobic_pace,aerobic_frequency,walk_without_leash,walk_duration,walk_pace,walk_frequency,walk_reason_bathroom,walk_reason_general_enjoyment,walk_reason_training,walk_reason_other_specify,fetch_games_frequency
grls8B25S277,0,2014-09,,,,0,Less than 10 minutes,Average,Less than once/month,0,1,0,,Occasionally
grls8B25S277,1,2015-11,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,Less than 10 minutes,Average,Less than once/month,0,0,1,,Frequently
grls8B3WC3QQ,0,2014-11,,,,0,30-60 minutes,Average,Once/day,1,1,1,,Frequently
grls8B3WC3QQ,1,2015-10,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grls8B3WC3QQ,2,2016-09,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grls8B5W02XX,0,2013-09,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grls8CYZW2VV,0,2014-10,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grls8CYZW2VV,1,2016-01,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Frequently
grls8CYZW2VV,2,2017-03,,,,0,10-30 minutes,Average,Less than once/week,0,1,0,,Occasionally
grls8DCONYUU,0,2015-03,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,Once/day,1,1,1,,Frequently
grls8DCONYUU,1,2016-03,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grls8DCONYUU,2,2017-03,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grls8DD6Y7GG,0,2015-01,,,,0,10-30 minutes,Average,More than once a day,1,1,0,,Occasionally
grls8EJ7OW99,0,2012-09,,,,0,10-30 minutes,Average,Once or twice/week,0,0,1,,Frequently
grls8EJ7OW99,1,2013-08,,,,0,10-30 minutes,Average,Once or twice/week,0,1,1,,Frequently
grls8EJ7OW99,2,2014-10,,,,0,10-30 minutes,Average,Once or twice/week,0,0,1,,Frequently
grls8FWJRAZZ,0,2013-11,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Average,Once or twice/week,0,0,1,,Frequently
grls8FWJRAZZ,1,2014-12,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Less than 10 minutes,Average,Less than once/week,0,0,1,,Frequently
grls8FWJRAZZ,2,2015-12,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Greater than 60 minutes,Average,Less than once/month,0,0,0,Appointments & shows,Frequently
grls8G77B1CC,0,2014-09,Less than 10 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,10-30 minutes,Average,Once or twice/week,0,0,1,,Occasionally
grls8G77B1CC,1,2016-02,Less than 10 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,10-30 minutes,Average,Less than once/month,0,1,0,,Frequently
grls8G77B1CC,2,2017-03,Less than 10 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,Less than 10 minutes,Brisk,Once/day,0,0,1,,Frequently
grls8G7GBZ88,0,2014-03,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Greater than 60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8G7GBZ88,1,2015-04,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8G7GBZ88,2,2016-03,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8GO0ZMDD,0,2014-04,,,,0,10-30 minutes,Brisk,Once/day,1,1,1,,Frequently
grls8GO0ZMDD,1,2015-05,,,,0,30-60 minutes,Brisk,More than once a day,1,1,1,,Frequently
grls8GO0ZMDD,2,2016-04,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grls8H964133,0,2014-11,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grls8H964133,1,2015-11,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Less than once/week,0,0,1,,Occasionally
grls8H964133,2,2017-01,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,Greater than 60 minutes,Average,Less than once/week,0,1,0,,Occasionally
grls8HJGF3NN,0,2013-03,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grls8HJGF3NN,1,2015-01,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8HJGF3NN,2,2016-01,,,,0,30-60 minutes,Brisk,Once or twice/week,0,1,1,,Frequently
grls8IS21DOO,0,2014-02,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls8IS21DOO,1,2015-02,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grls8IS21DOO,2,2016-02,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls8IY6PXBB,0,2014-09,,,,0,,,Never,0,0,0,,Frequently
grls8J9DC77,0,2013-06,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8J9DC77,1,2014-05,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8J9DC77,2,2015-05,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grls8JLHU1WW,0,2014-06,,,,0,10-30 minutes,Average,Once/day,0,0,1,,Occasionally
grls8JLHU1WW,1,2015-06,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Average,Once or twice/week,0,1,1,,Frequently
grls8JLHU1WW,2,2016-06,10-30 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,10-30 minutes,Brisk,Once/day,0,1,1,,Occasionally
grls8JQ7LIII,0,2014-12,,,,0,10-30 minutes,Average,Once/day,1,1,1,,Occasionally
grls8JQ7LIII,1,2015-12,,,,0,10-30 minutes,Brisk,Once/day,1,1,1,,Occasionally
grls8JQ7LIII,2,2017-01,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grls8JVAPRYY,0,2014-12,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8JVAPRYY,1,2015-12,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8JVAPRYY,2,2016-12,,,,0,10-30 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grls8K0MPJ77,0,2014-03,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8K0MPJ77,1,2015-04,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Brisk,Once or twice/week,0,1,1,,Frequently
grls8K0MPJ77,2,2016-03,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grls8L71C4RR,0,2015-02,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grls8L71C4RR,1,2016-02,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls8L71C4RR,2,2017-03,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8LDKQ11,0,2014-07,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8LDKQ11,1,2015-07,,,,0,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grls8LDKQ11,2,2016-05,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8M4HB3BB,0,2013-10,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grls8M4HB3BB,2,2015-09,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grls8MXMWKDD,0,2014-07,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Less than 10 minutes,Brisk,Once or twice/week,0,0,1,,Frequently
grls8MXMWKDD,1,2015-09,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,Less than once/week,1,0,0,,Frequently
grls8MXMWKDD,2,2016-10,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,30-60 minutes,Brisk,Less than once/week,0,0,1,,Occasionally
grls8N6RW177,0,2012-10,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grls8N6RW177,1,2013-09,,,,0,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grls8NWAH177,0,2012-09,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grls8NWAH177,1,2013-10,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grls8NWAH177,2,2014-11,,,,0,10-30 minutes,Jog,Once/day,0,1,0,,Frequently
grls8O0B18OO,0,2014-07,,,,0,Less than 10 minutes,Average,Less than once/month,0,1,0,,Frequently
grls8O0B18OO,1,2015-07,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grls8O0B18OO,2,2016-07,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grls8O1XNWQQ,0,2014-11,,,,0,10-30 minutes,Brisk,More than once a day,1,1,1,,Frequently
grls8O1XNWQQ,1,2015-11,,,,0,10-30 minutes,Brisk,More than once a day,1,1,0,,Frequently
grls8O1XNWQQ,2,2016-11,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grls8P7Z4RUU,0,2014-05,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,,,Never,0,0,0,,Frequently
grls8P7Z4RUU,1,2015-05,,,,0,10-30 minutes,Slow,Less than once/month,0,1,0,,Frequently
grls8P7Z4RUU,2,2016-05,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Frequently
grls8PLFYEJJ,0,2014-03,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,10-30 minutes,Average,Less than once/week,0,1,0,,Occasionally
grls8PLFYEJJ,1,2015-03,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,Less than 10 minutes,Average,Once or twice/week,0,0,0,Getting from Point A to Point B,Frequently
grls8PLFYEJJ,2,2016-03,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Average,Less than once/week,0,1,0,,Frequently
grls8PUQHOCC,0,2014-02,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,More than once a day,1,1,0,,Occasionally
grls8PUQHOCC,1,2015-04,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,More than once a day,1,1,0,,Occasionally
grls8PUQHOCC,2,2016-03,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Average,More than once a day,1,1,1,,Occasionally
grls8QSN40NN,0,2013-12,,,,0,10-30 minutes,Brisk,Once or twice/week,1,1,1,,Occasionally
grls8QSN40NN,1,2015-04,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls8QSN40NN,2,2016-03,,,,0,10-30 minutes,Average,Less than once/week,0,1,0,,Occasionally
grls8QTRZM88,0,2014-04,,,,0,30-60 minutes,Brisk,Less than once/week,0,1,0,,Frequently
grls8QZOLHGG,0,2013-04,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,,,Never,0,0,0,,Occasionally
grls8R0VZMGG,0,2014-05,,,,0,10-30 minutes,Brisk,Once/day,1,1,1,,Occasionally
grls8R0VZMGG,1,2015-06,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once or twice/week,1,10-30 minutes,Average,Once or twice/week,0,1,1,,Occasionally
grls8R0VZMGG,2,2016-05,,,,0,Less than 10 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8SG6Q511,0,2014-07,,,,0,10-30 minutes,Average,More than once a day,0,1,0,,Occasionally
grls8SG6Q511,1,2016-01,,,,0,10-30 minutes,Average,More than once a day,0,1,1,,Frequently
grls8SG6Q511,2,2016-11,,,,0,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grls8SLL4944,0,2014-11,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Average,Once or twice/week,0,0,1,,Frequently
grls8SLL4944,1,2015-11,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,,,Never,0,0,0,,Occasionally
grls8SLL4944,2,2016-11,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Less than once/month,0,0,1,,Frequently
grls8SZ0PLUU,0,2014-10,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,Less than 10 minutes,Jog,More than once a day,1,1,1,,Frequently
grls8SZ0PLUU,1,2015-10,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grls8SZ0PLUU,2,2016-10,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,Less than 10 minutes,Jog,Once/day,0,1,0,,Occasionally
grls8T32TPNN,0,2013-03,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8T32TPNN,1,2014-06,,,,0,30-60 minutes,Average,Less than once/week,0,1,0,,Frequently
grls8T32TPNN,2,2015-06,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Slow,Less than once/week,0,1,0,,Frequently
grls8T8GJ1HH,0,2014-03,,,,0,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grls8T8GJ1HH,1,2015-02,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grls8T8GJ1HH,2,2016-03,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8TET2OXX,0,2014-05,,,,0,10-30 minutes,Brisk,Once or twice/week,0,0,1,,Frequently
grls8TET2OXX,1,2015-06,,,,0,Less than 10 minutes,Average,More than once a day,1,0,0,,Occasionally
grls8TUR3477,0,2014-03,,,,0,Less than 10 minutes,Average,More than once a day,1,1,1,,Occasionally
grls8TUR3477,1,2015-03,,,,0,Less than 10 minutes,Average,More than once a day,1,1,0,,Frequently
grls8TUR3477,2,2016-03,,,,0,Less than 10 minutes,Average,More than once a day,1,1,0,,Frequently
grls8TY2KL22,0,2014-12,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Less than 10 minutes,Average,Once/day,0,1,1,,Frequently
grls8TY2KL22,1,2016-01,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Frequently
grls8TY2KL22,2,2016-12,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grls8UBXMYUU,0,2012-10,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grls8UBXMYUU,1,2013-12,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grls8UBXMYUU,2,2015-01,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,Once/day,1,1,1,,Frequently
grls8VHISVYY,0,2014-11,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8VHISVYY,1,2015-12,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,Less than 10 minutes,Average,Less than once/week,0,1,0,,Occasionally
grls8VHISVYY,2,2016-12,10-30 minutes,Bursts of exercise less than 30% of the time,Less than once/month,1,10-30 minutes,Slow,Less than once/month,0,1,0,,Never
grls8VMEW0YY,0,2014-04,,,,0,10-30 minutes,Average,Once or twice/week,0,0,1,,Occasionally
grls8VMEW0YY,1,2015-02,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grls8VMEW0YY,2,2016-02,,,,0,10-30 minutes,Average,Once or twice/week,0,0,1,,Occasionally
grls8W0NUDGG,0,2015-02,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,Greater than 60 minutes,Average,Once or twice/week,0,0,1,,Occasionally
grls8W0NUDGG,1,2016-01,,,,0,10-30 minutes,Average,Once or twice/week,0,0,1,,Occasionally
grls8W1UIJYY,0,2013-07,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grls8W1UIJYY,1,2014-08,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8W1UIJYY,2,2015-07,,,,0,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grls8WD3CH77,0,2013-03,,,,0,10-30 minutes,Average,Once or twice/week,1,1,1,,Never
grls8WD3CH77,1,2014-07,,,,0,Less than 10 minutes,Brisk,Once/day,0,1,0,,Occasionally
grls8WD3CH77,2,2015-06,10-30 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,Less than 10 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8WD6FNUU,0,2013-01,,,,0,,,Never,0,0,0,,Occasionally
grls8WD6FNUU,1,2014-01,,,,0,30-60 minutes,Average,Once/day,0,1,1,,Occasionally
grls8WD6FNUU,2,2015-03,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grls8X0OU5KK,0,2014-09,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Frequently
grls8X0OU5KK,1,2015-12,,,,0,30-60 minutes,Average,Less than once/month,0,1,1,,Frequently
grls8X0OU5KK,2,2016-12,,,,0,10-30 minutes,Average,Less than once/week,0,1,1,,Frequently
grls8X3GO5QQ,0,2014-02,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,Once or twice/week,0,0,1,,Frequently
grls8X3GO5QQ,1,2015-04,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once or twice/week,1,30-60 minutes,Brisk,Once or twice/week,0,1,1,,Frequently
grls8XDNJJHH,0,2014-04,10-30 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grls8XDNJJHH,1,2015-04,10-30 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,10-30 minutes,Average,More than once a day,1,1,0,,Occasionally
grls8XDNJJHH,2,2016-04,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,More than once a day,1,0,0,,Frequently
grls8XI1BWCC,0,2013-07,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grls8XI1BWCC,1,2014-10,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
